Length,Category
36,Consecutive
31,Consecutive
65,Consecutive
13,Consecutive
38,Consecutive
48,Consecutive
38,Consecutive
24,Consecutive
33,Consecutive
43,Consecutive
1,Consecutive
61,Consecutive
44,Consecutive
34,Consecutive
61,Consecutive
55,Consecutive
35,Consecutive
35,Consecutive
19,Consecutive
60,Consecutive
54,Consecutive
29,Consecutive
25,Consecutive
42,Consecutive
46,Consecutive
29,Consecutive
33,Consecutive
31,Consecutive
17,Consecutive
56,Consecutive
62,Consecutive
40,Consecutive
79,Consecutive
66,Consecutive
22,Consecutive
36,Consecutive
56,Consecutive
15,Consecutive
39,Consecutive
48,Consecutive
243,Consecutive
29,Consecutive
32,Consecutive
39,Consecutive
32,Consecutive
39,Consecutive
27,Consecutive
60,Consecutive
34,Consecutive
17,Consecutive
53,Consecutive
29,Consecutive
29,Consecutive
40,Consecutive
142,Consecutive
96,Consecutive
21,Consecutive
28,Consecutive
59,Consecutive
31,Consecutive
71,Consecutive
58,Consecutive
47,Consecutive
64,Consecutive
34,Consecutive
58,Consecutive
51,Consecutive
25,Consecutive
27,Consecutive
47,Consecutive
35,Consecutive
37,Consecutive
62,Consecutive
52,Consecutive
64,Consecutive
3,Consecutive
40,Consecutive
32,Consecutive
55,Consecutive
47,Consecutive
75,Consecutive
73,Consecutive
48,Consecutive
54,Consecutive
54,Consecutive
13,Consecutive
227,Consecutive
29,Consecutive
29,Consecutive
28,Consecutive
523,Consecutive
50,Consecutive
43,Consecutive
46,Consecutive
43,Consecutive
114,Consecutive
32,Consecutive
21,Consecutive
14,Consecutive
2,Consecutive
63,Consecutive
62,Consecutive
41,Consecutive
41,Consecutive
62,Consecutive
61,Consecutive
25,Consecutive
22,Consecutive
23,Consecutive
28,Consecutive
33,Consecutive
32,Consecutive
28,Consecutive
23,Consecutive
40,Consecutive
43,Consecutive
9,Consecutive
104,Consecutive
15,Consecutive
52,Consecutive
37,Consecutive
67,Consecutive
31,Consecutive
39,Consecutive
35,Consecutive
40,Consecutive
22,Consecutive
74,Consecutive
41,Consecutive
62,Consecutive
46,Consecutive
38,Consecutive
51,Consecutive
52,Consecutive
43,Consecutive
48,Consecutive
61,Consecutive
54,Consecutive
64,Consecutive
27,Consecutive
28,Consecutive
37,Consecutive
30,Consecutive
36,Consecutive
58,Consecutive
55,Consecutive
55,Consecutive
29,Consecutive
66,Consecutive
45,Consecutive
48,Consecutive
23,Consecutive
39,Consecutive
56,Consecutive
56,Consecutive
68,Consecutive
29,Consecutive
82,Consecutive
74,Consecutive
24,Consecutive
26,Consecutive
24,Consecutive
39,Consecutive
67,Consecutive
46,Consecutive
26,Consecutive
24,Consecutive
35,Consecutive
103,Consecutive
43,Consecutive
71,Consecutive
34,Consecutive
32,Consecutive
147,Consecutive
20,Consecutive
31,Consecutive
28,Consecutive
53,Consecutive
44,Consecutive
52,Consecutive
14,Consecutive
23,Consecutive
20,Consecutive
48,Consecutive
62,Consecutive
68,Consecutive
49,Consecutive
65,Consecutive
37,Consecutive
28,Consecutive
16,Consecutive
9,Consecutive
78,Consecutive
46,Consecutive
84,Consecutive
52,Consecutive
12,Consecutive
35,Consecutive
20,Consecutive
27,Consecutive
29,Consecutive
41,Consecutive
32,Consecutive
33,Consecutive
87,Consecutive
279,Consecutive
98,Consecutive
97,Consecutive
22,Consecutive
9,Consecutive
22,Consecutive
25,Consecutive
32,Consecutive
15,Consecutive
63,Consecutive
30,Consecutive
35,Consecutive
45,Consecutive
47,Consecutive
40,Consecutive
24,Consecutive
53,Consecutive
12,Consecutive
262,Consecutive
15,Consecutive
15,Consecutive
50,Consecutive
49,Consecutive
17,Consecutive
35,Consecutive
26,Consecutive
33,Consecutive
25,Consecutive
44,Consecutive
29,Consecutive
78,Consecutive
29,Consecutive
34,Consecutive
24,Consecutive
24,Consecutive
40,Consecutive
26,Consecutive
59,Consecutive
39,Consecutive
52,Consecutive
58,Consecutive
45,Consecutive
119,Consecutive
42,Consecutive
29,Consecutive
47,Consecutive
28,Consecutive
57,Consecutive
44,Consecutive
34,Consecutive
43,Consecutive
20,Consecutive
16,Consecutive
20,Consecutive
41,Consecutive
61,Consecutive
32,Consecutive
51,Consecutive
61,Consecutive
37,Consecutive
37,Consecutive
7,Consecutive
18,Consecutive
66,Consecutive
56,Consecutive
570,Consecutive
98,Consecutive
49,Consecutive
50,Consecutive
39,Consecutive
34,Consecutive
1,Consecutive
36,Consecutive
38,Consecutive
38,Consecutive
36,Consecutive
50,Consecutive
20,Consecutive
40,Consecutive
17,Consecutive
35,Consecutive
42,Consecutive
31,Consecutive
37,Consecutive
46,Consecutive
49,Consecutive
50,Consecutive
26,Consecutive
78,Consecutive
64,Consecutive
240,Consecutive
11,Consecutive
33,Consecutive
63,Consecutive
81,Consecutive
27,Consecutive
28,Consecutive
58,Consecutive
65,Consecutive
46,Consecutive
28,Consecutive
45,Consecutive
34,Consecutive
32,Consecutive
72,Consecutive
41,Consecutive
13,Consecutive
28,Consecutive
41,Consecutive
59,Consecutive
41,Consecutive
38,Consecutive
3,Consecutive
53,Consecutive
26,Consecutive
48,Consecutive
26,Consecutive
26,Consecutive
27,Consecutive
34,Consecutive
33,Consecutive
45,Consecutive
30,Consecutive
61,Consecutive
37,Consecutive
34,Consecutive
19,Consecutive
25,Consecutive
49,Consecutive
57,Consecutive
29,Consecutive
29,Consecutive
74,Consecutive
41,Consecutive
44,Consecutive
46,Consecutive
36,Consecutive
42,Consecutive
25,Consecutive
66,Consecutive
13,Consecutive
30,Consecutive
33,Consecutive
67,Consecutive
48,Consecutive
73,Consecutive
61,Consecutive
38,Consecutive
17,Consecutive
56,Consecutive
39,Consecutive
48,Consecutive
28,Consecutive
47,Consecutive
40,Consecutive
40,Consecutive
32,Consecutive
75,Consecutive
82,Consecutive
82,Consecutive
34,Consecutive
36,Consecutive
24,Consecutive
35,Consecutive
20,Consecutive
10,Consecutive
61,Consecutive
31,Consecutive
25,Consecutive
17,Consecutive
21,Consecutive
18,Consecutive
27,Consecutive
23,Consecutive
24,Consecutive
28,Consecutive
29,Consecutive
26,Consecutive
25,Consecutive
40,Consecutive
31,Consecutive
27,Consecutive
40,Consecutive
29,Consecutive
79,Consecutive
314,Consecutive
341,Consecutive
371,Consecutive
380,Consecutive
26,Consecutive
146,Consecutive
24,Consecutive
25,Consecutive
17,Consecutive
299,Consecutive
34,Consecutive
20,Consecutive
31,Consecutive
31,Consecutive
31,Consecutive
52,Consecutive
48,Consecutive
25,Consecutive
44,Consecutive
21,Consecutive
42,Consecutive
18,Consecutive
14,Consecutive
74,Consecutive
48,Consecutive
23,Consecutive
23,Consecutive
31,Consecutive
42,Consecutive
29,Consecutive
142,Consecutive
146,Consecutive
32,Consecutive
29,Consecutive
44,Consecutive
79,Consecutive
96,Consecutive
24,Consecutive
31,Consecutive
27,Consecutive
15,Consecutive
66,Consecutive
86,Consecutive
28,Consecutive
38,Consecutive
34,Consecutive
34,Consecutive
46,Consecutive
68,Consecutive
38,Consecutive
53,Consecutive
34,Consecutive
12,Consecutive
15,Consecutive
26,Consecutive
32,Consecutive
35,Consecutive
37,Consecutive
40,Consecutive
44,Consecutive
70,Consecutive
66,Consecutive
62,Consecutive
49,Consecutive
31,Consecutive
41,Consecutive
57,Consecutive
29,Consecutive
39,Consecutive
41,Consecutive
13,Consecutive
23,Consecutive
64,Consecutive
25,Consecutive
76,Consecutive
80,Consecutive
82,Consecutive
22,Consecutive
11,Consecutive
43,Consecutive
13,Consecutive
23,Consecutive
25,Consecutive
31,Consecutive
29,Consecutive
35,Consecutive
9,Consecutive
18,Consecutive
45,Consecutive
40,Consecutive
31,Consecutive
42,Consecutive
44,Consecutive
19,Consecutive
43,Consecutive
46,Consecutive
42,Consecutive
42,Consecutive
28,Consecutive
27,Consecutive
28,Consecutive
30,Consecutive
52,Consecutive
25,Consecutive
27,Consecutive
22,Consecutive
22,Consecutive
58,Consecutive
13,Consecutive
58,Consecutive
27,Consecutive
13,Consecutive
45,Consecutive
28,Consecutive
27,Consecutive
34,Consecutive
42,Consecutive
39,Consecutive
49,Consecutive
40,Consecutive
57,Consecutive
49,Consecutive
41,Consecutive
36,Consecutive
59,Consecutive
38,Consecutive
65,Consecutive
39,Consecutive
71,Consecutive
59,Consecutive
70,Consecutive
46,Consecutive
18,Consecutive
18,Consecutive
71,Consecutive
71,Consecutive
18,Consecutive
57,Consecutive
79,Consecutive
72,Consecutive
27,Consecutive
34,Consecutive
56,Consecutive
40,Consecutive
13,Consecutive
31,Consecutive
749,Consecutive
37,Consecutive
46,Consecutive
21,Consecutive
24,Consecutive
49,Consecutive
1687,Consecutive
43,Consecutive
22,Consecutive
46,Consecutive
45,Consecutive
48,Consecutive
33,Consecutive
43,Consecutive
54,Consecutive
42,Consecutive
46,Consecutive
80,Consecutive
60,Consecutive
53,Consecutive
57,Consecutive
40,Consecutive
54,Consecutive
63,Consecutive
51,Consecutive
30,Consecutive
34,Consecutive
30,Consecutive
45,Consecutive
54,Consecutive
10,Consecutive
39,Consecutive
22,Consecutive
23,Consecutive
17,Consecutive
8,Consecutive
43,Consecutive
80,Consecutive
33,Consecutive
33,Consecutive
62,Consecutive
24,Consecutive
40,Consecutive
24,Consecutive
40,Consecutive
61,Consecutive
15,Consecutive
88,Consecutive
94,Consecutive
266,Consecutive
29,Consecutive
54,Consecutive
24,Consecutive
277,Consecutive
491,Consecutive
39,Consecutive
54,Consecutive
69,Consecutive
4,Consecutive
8,Consecutive
32,Consecutive
46,Consecutive
37,Consecutive
53,Consecutive
42,Consecutive
56,Consecutive
81,Consecutive
22,Consecutive
196,Consecutive
51,Consecutive
129,Consecutive
36,Consecutive
29,Consecutive
24,Consecutive
36,Consecutive
55,Consecutive
57,Consecutive
42,Consecutive
33,Consecutive
45,Consecutive
38,Consecutive
28,Consecutive
24,Consecutive
39,Consecutive
33,Consecutive
50,Consecutive
43,Consecutive
35,Consecutive
25,Consecutive
41,Consecutive
33,Consecutive
428,Consecutive
428,Consecutive
428,Consecutive
54,Consecutive
48,Consecutive
45,Consecutive
48,Consecutive
30,Consecutive
15,Consecutive
31,Consecutive
79,Consecutive
42,Consecutive
45,Consecutive
40,Consecutive
21,Consecutive
74,Consecutive
77,Consecutive
177,Consecutive
39,Consecutive
34,Consecutive
61,Consecutive
44,Consecutive
37,Consecutive
51,Consecutive
32,Consecutive
63,Consecutive
46,Consecutive
45,Consecutive
61,Consecutive
33,Consecutive
45,Consecutive
67,Consecutive
58,Consecutive
56,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
15,Consecutive
15,Consecutive
18,Consecutive
18,Consecutive
18,Consecutive
16,Consecutive
18,Consecutive
18,Consecutive
15,Consecutive
18,Consecutive
15,Consecutive
15,Consecutive
18,Consecutive
18,Consecutive
35,Consecutive
30,Consecutive
32,Consecutive
24,Consecutive
68,Consecutive
45,Consecutive
3,Consecutive
39,Consecutive
39,Consecutive
36,Consecutive
39,Consecutive
76,Consecutive
18,Consecutive
34,Consecutive
30,Consecutive
13,Consecutive
40,Consecutive
30,Consecutive
77,Consecutive
32,Consecutive
139,Consecutive
73,Consecutive
61,Consecutive
50,Consecutive
127,Consecutive
20,Consecutive
4,Consecutive
30,Consecutive
48,Consecutive
47,Consecutive
50,Consecutive
23,Consecutive
10,Consecutive
50,Consecutive
9,Consecutive
57,Consecutive
348,Consecutive
44,Consecutive
37,Consecutive
164,Consecutive
29,Consecutive
177,Consecutive
24,Consecutive
24,Consecutive
24,Consecutive
24,Consecutive
44,Consecutive
32,Consecutive
50,Consecutive
52,Consecutive
46,Consecutive
31,Consecutive
36,Consecutive
39,Consecutive
48,Consecutive
52,Consecutive
38,Consecutive
46,Consecutive
62,Consecutive
51,Consecutive
28,Consecutive
32,Consecutive
50,Consecutive
63,Consecutive
34,Consecutive
36,Consecutive
28,Consecutive
37,Consecutive
22,Consecutive
15,Consecutive
19,Consecutive
28,Consecutive
33,Consecutive
48,Consecutive
26,Consecutive
19,Consecutive
39,Consecutive
3,Consecutive
42,Consecutive
613,Consecutive
66,Consecutive
95,Consecutive
29,Consecutive
50,Consecutive
31,Consecutive
39,Consecutive
55,Consecutive
22,Consecutive
55,Consecutive
23,Consecutive
59,Consecutive
29,Consecutive
71,Consecutive
43,Consecutive
35,Consecutive
48,Consecutive
27,Consecutive
45,Consecutive
49,Consecutive
68,Consecutive
47,Consecutive
50,Consecutive
58,Consecutive
66,Consecutive
40,Consecutive
35,Consecutive
57,Consecutive
24,Consecutive
53,Consecutive
29,Consecutive
45,Consecutive
73,Consecutive
75,Consecutive
42,Consecutive
1159,Consecutive
42,Consecutive
37,Consecutive
48,Consecutive
58,Consecutive
22,Consecutive
61,Consecutive
34,Consecutive
86,Consecutive
28,Consecutive
63,Consecutive
19,Consecutive
40,Consecutive
52,Consecutive
43,Consecutive
44,Consecutive
45,Consecutive
45,Consecutive
29,Consecutive
52,Consecutive
45,Consecutive
92,Consecutive
33,Consecutive
43,Consecutive
58,Consecutive
47,Consecutive
36,Consecutive
77,Consecutive
45,Consecutive
62,Consecutive
94,Consecutive
79,Consecutive
41,Consecutive
56,Consecutive
203,Consecutive
26,Consecutive
36,Consecutive
51,Consecutive
465,Consecutive
35,Consecutive
79,Consecutive
227,Consecutive
251,Consecutive
46,Consecutive
32,Consecutive
54,Consecutive
57,Consecutive
28,Consecutive
46,Consecutive
28,Consecutive
53,Consecutive
34,Consecutive
69,Consecutive
19,Consecutive
44,Consecutive
69,Consecutive
51,Consecutive
50,Consecutive
46,Consecutive
57,Consecutive
71,Consecutive
59,Consecutive
28,Consecutive
38,Consecutive
38,Consecutive
34,Consecutive
64,Consecutive
48,Consecutive
44,Consecutive
39,Consecutive
52,Consecutive
23,Consecutive
73,Consecutive
51,Consecutive
54,Consecutive
15,Consecutive
485,Consecutive
44,Consecutive
27,Consecutive
45,Consecutive
148,Consecutive
159,Consecutive
164,Consecutive
20,Consecutive
157,Consecutive
45,Consecutive
23,Consecutive
26,Consecutive
28,Consecutive
58,Consecutive
33,Consecutive
34,Consecutive
42,Consecutive
38,Consecutive
30,Consecutive
39,Consecutive
35,Consecutive
41,Consecutive
28,Consecutive
49,Consecutive
28,Consecutive
64,Consecutive
64,Consecutive
31,Consecutive
28,Consecutive
32,Consecutive
21,Consecutive
20,Consecutive
66,Consecutive
542,Consecutive
27,Consecutive
10,Consecutive
20,Consecutive
24,Consecutive
27,Consecutive
20,Consecutive
13,Consecutive
25,Consecutive
25,Consecutive
35,Consecutive
32,Consecutive
32,Consecutive
32,Consecutive
32,Consecutive
42,Consecutive
26,Consecutive
57,Consecutive
35,Consecutive
32,Consecutive
2,Consecutive
33,Consecutive
38,Consecutive
299,Consecutive
312,Consecutive
73,Consecutive
46,Consecutive
26,Consecutive
64,Consecutive
54,Consecutive
12,Consecutive
57,Consecutive
48,Consecutive
30,Consecutive
44,Consecutive
28,Consecutive
1,Consecutive
31,Consecutive
25,Consecutive
49,Consecutive
45,Consecutive
31,Consecutive
38,Consecutive
51,Consecutive
49,Consecutive
47,Consecutive
40,Consecutive
41,Consecutive
23,Consecutive
147,Consecutive
27,Consecutive
68,Consecutive
39,Consecutive
53,Consecutive
41,Consecutive
39,Consecutive
35,Consecutive
147,Consecutive
46,Consecutive
44,Consecutive
21,Consecutive
54,Consecutive
39,Consecutive
16,Consecutive
47,Consecutive
15,Consecutive
35,Consecutive
78,Consecutive
38,Consecutive
15,Consecutive
84,Consecutive
41,Consecutive
67,Consecutive
34,Consecutive
22,Consecutive
43,Consecutive
38,Consecutive
25,Consecutive
41,Consecutive
49,Consecutive
55,Consecutive
29,Consecutive
46,Consecutive
35,Consecutive
94,Consecutive
27,Consecutive
53,Consecutive
20,Consecutive
24,Consecutive
32,Consecutive
56,Consecutive
31,Consecutive
15,Consecutive
27,Consecutive
24,Consecutive
33,Consecutive
23,Consecutive
22,Consecutive
36,Consecutive
27,Consecutive
26,Consecutive
43,Consecutive
42,Consecutive
28,Consecutive
29,Consecutive
28,Consecutive
67,Consecutive
65,Consecutive
101,Consecutive
110,Consecutive
25,Consecutive
36,Consecutive
21,Consecutive
40,Consecutive
28,Consecutive
38,Consecutive
50,Consecutive
50,Consecutive
29,Consecutive
26,Consecutive
976,Consecutive
59,Consecutive
44,Consecutive
45,Consecutive
76,Consecutive
48,Consecutive
49,Consecutive
27,Consecutive
26,Consecutive
17,Consecutive
77,Consecutive
23,Consecutive
15,Consecutive
41,Consecutive
29,Consecutive
35,Consecutive
32,Consecutive
122,Consecutive
77,Consecutive
45,Consecutive
31,Consecutive
57,Consecutive
44,Consecutive
32,Consecutive
42,Consecutive
45,Consecutive
38,Consecutive
33,Consecutive
61,Consecutive
41,Consecutive
23,Consecutive
15,Consecutive
21,Consecutive
46,Consecutive
19,Consecutive
33,Consecutive
35,Consecutive
32,Consecutive
50,Consecutive
15,Consecutive
44,Consecutive
14,Consecutive
70,Consecutive
65,Consecutive
78,Consecutive
72,Consecutive
55,Consecutive
63,Consecutive
89,Consecutive
25,Consecutive
30,Consecutive
47,Consecutive
47,Consecutive
39,Consecutive
21,Consecutive
33,Consecutive
23,Consecutive
32,Consecutive
29,Consecutive
16,Consecutive
60,Consecutive
64,Consecutive
14,Consecutive
261,Consecutive
62,Consecutive
62,Consecutive
59,Consecutive
261,Consecutive
52,Consecutive
25,Consecutive
18,Consecutive
33,Consecutive
26,Consecutive
34,Consecutive
27,Consecutive
21,Consecutive
58,Consecutive
41,Consecutive
28,Consecutive
56,Consecutive
18,Consecutive
27,Consecutive
27,Consecutive
53,Consecutive
48,Consecutive
29,Consecutive
37,Consecutive
46,Consecutive
38,Consecutive
16,Consecutive
22,Consecutive
49,Consecutive
70,Consecutive
40,Consecutive
50,Consecutive
38,Consecutive
43,Consecutive
49,Consecutive
46,Consecutive
35,Consecutive
47,Consecutive
21,Consecutive
29,Consecutive
39,Consecutive
26,Consecutive
63,Consecutive
33,Consecutive
30,Consecutive
39,Consecutive
28,Consecutive
27,Consecutive
33,Consecutive
20,Consecutive
7,Consecutive
45,Consecutive
60,Consecutive
83,Consecutive
41,Consecutive
33,Consecutive
56,Consecutive
61,Consecutive
28,Consecutive
60,Consecutive
57,Consecutive
75,Consecutive
75,Consecutive
57,Consecutive
53,Consecutive
49,Consecutive
28,Consecutive
310,Consecutive
12,Consecutive
30,Consecutive
22,Consecutive
33,Consecutive
38,Consecutive
16,Consecutive
23,Consecutive
27,Consecutive
70,Consecutive
50,Consecutive
48,Consecutive
70,Consecutive
51,Consecutive
66,Consecutive
22,Consecutive
24,Consecutive
69,Consecutive
18,Consecutive
44,Consecutive
24,Consecutive
32,Consecutive
24,Consecutive
49,Consecutive
48,Consecutive
48,Consecutive
46,Consecutive
66,Consecutive
63,Consecutive
11,Consecutive
11,Consecutive
27,Consecutive
44,Consecutive
38,Consecutive
23,Consecutive
298,Consecutive
72,Consecutive
31,Consecutive
26,Consecutive
52,Consecutive
5,Consecutive
33,Consecutive
24,Consecutive
31,Consecutive
31,Consecutive
36,Consecutive
43,Consecutive
32,Consecutive
40,Consecutive
33,Consecutive
44,Consecutive
22,Consecutive
45,Consecutive
34,Consecutive
95,Consecutive
51,Consecutive
31,Consecutive
47,Consecutive
37,Consecutive
48,Consecutive
41,Consecutive
40,Consecutive
24,Consecutive
35,Consecutive
31,Consecutive
62,Consecutive
25,Consecutive
34,Consecutive
40,Consecutive
34,Consecutive
29,Consecutive
80,Consecutive
66,Consecutive
80,Consecutive
28,Consecutive
40,Consecutive
12,Consecutive
27,Consecutive
44,Consecutive
37,Consecutive
60,Consecutive
14,Consecutive
39,Consecutive
19,Consecutive
3,Consecutive
42,Consecutive
41,Consecutive
43,Consecutive
49,Consecutive
36,Consecutive
17,Consecutive
51,Consecutive
42,Consecutive
28,Consecutive
14,Consecutive
19,Consecutive
57,Consecutive
37,Consecutive
65,Consecutive
63,Consecutive
40,Consecutive
31,Consecutive
44,Consecutive
33,Consecutive
16,Consecutive
42,Consecutive
39,Consecutive
19,Consecutive
38,Consecutive
25,Consecutive
12,Consecutive
21,Consecutive
24,Consecutive
25,Consecutive
24,Consecutive
59,Consecutive
42,Consecutive
11,Consecutive
36,Consecutive
20,Consecutive
29,Consecutive
15,Consecutive
28,Consecutive
15,Consecutive
13,Consecutive
39,Consecutive
26,Consecutive
15,Consecutive
15,Consecutive
26,Consecutive
38,Consecutive
28,Consecutive
32,Consecutive
35,Consecutive
42,Consecutive
37,Consecutive
39,Consecutive
38,Consecutive
23,Consecutive
36,Consecutive
38,Consecutive
26,Consecutive
56,Consecutive
101,Consecutive
58,Consecutive
12,Consecutive
17,Consecutive
30,Consecutive
41,Consecutive
38,Consecutive
32,Consecutive
33,Consecutive
29,Consecutive
24,Consecutive
150,Consecutive
153,Consecutive
67,Consecutive
48,Consecutive
39,Consecutive
38,Consecutive
33,Consecutive
38,Consecutive
45,Consecutive
57,Consecutive
46,Consecutive
52,Consecutive
23,Consecutive
45,Consecutive
37,Consecutive
46,Consecutive
90,Consecutive
7,Consecutive
7,Consecutive
803,Consecutive
3,Consecutive
27,Consecutive
42,Consecutive
44,Consecutive
45,Consecutive
60,Consecutive
59,Consecutive
4,Consecutive
52,Consecutive
28,Consecutive
22,Consecutive
40,Consecutive
25,Consecutive
39,Consecutive
19,Consecutive
16,Consecutive
105,Consecutive
33,Consecutive
24,Consecutive
46,Consecutive
36,Consecutive
67,Consecutive
39,Consecutive
12,Consecutive
166,Consecutive
44,Consecutive
43,Consecutive
45,Consecutive
49,Consecutive
20,Consecutive
26,Consecutive
28,Consecutive
32,Consecutive
42,Consecutive
70,Consecutive
21,Consecutive
30,Consecutive
30,Consecutive
43,Consecutive
32,Consecutive
13,Consecutive
50,Consecutive
63,Consecutive
39,Consecutive
132,Consecutive
51,Consecutive
44,Consecutive
609,Consecutive
45,Consecutive
47,Consecutive
60,Consecutive
36,Consecutive
64,Consecutive
48,Consecutive
63,Consecutive
41,Consecutive
19,Consecutive
13,Consecutive
40,Consecutive
60,Consecutive
85,Consecutive
42,Consecutive
49,Consecutive
70,Consecutive
50,Consecutive
65,Consecutive
35,Consecutive
30,Consecutive
24,Consecutive
33,Consecutive
38,Consecutive
40,Consecutive
18,Consecutive
31,Consecutive
36,Consecutive
21,Consecutive
31,Consecutive
27,Consecutive
6,Consecutive
24,Consecutive
56,Consecutive
17,Consecutive
33,Consecutive
34,Consecutive
86,Consecutive
30,Consecutive
52,Consecutive
19,Consecutive
36,Consecutive
19,Consecutive
9,Consecutive
35,Consecutive
25,Consecutive
45,Consecutive
27,Consecutive
19,Consecutive
15,Consecutive
20,Consecutive
13,Consecutive
42,Consecutive
49,Consecutive
55,Consecutive
57,Consecutive
28,Consecutive
36,Consecutive
54,Consecutive
71,Consecutive
41,Consecutive
56,Consecutive
33,Consecutive
29,Consecutive
49,Consecutive
48,Consecutive
39,Consecutive
25,Consecutive
36,Consecutive
32,Consecutive
45,Consecutive
40,Consecutive
26,Consecutive
16,Consecutive
46,Consecutive
36,Consecutive
504,Consecutive
38,Consecutive
41,Consecutive
83,Consecutive
54,Consecutive
31,Consecutive
47,Consecutive
86,Consecutive
42,Consecutive
30,Consecutive
47,Consecutive
54,Consecutive
35,Consecutive
25,Consecutive
48,Consecutive
95,Consecutive
53,Consecutive
41,Consecutive
73,Consecutive
100,Consecutive
40,Consecutive
763,Consecutive
128,Consecutive
94,Consecutive
28,Consecutive
43,Consecutive
28,Consecutive
16,Consecutive
53,Consecutive
111,Consecutive
16,Consecutive
58,Consecutive
700,Consecutive
704,Consecutive
47,Consecutive
48,Consecutive
46,Consecutive
23,Consecutive
47,Consecutive
26,Consecutive
33,Consecutive
30,Consecutive
38,Consecutive
31,Consecutive
17,Consecutive
57,Consecutive
34,Consecutive
59,Consecutive
67,Consecutive
37,Consecutive
21,Consecutive
33,Consecutive
56,Consecutive
46,Consecutive
54,Consecutive
42,Consecutive
51,Consecutive
28,Consecutive
48,Consecutive
42,Consecutive
74,Consecutive
43,Consecutive
39,Consecutive
35,Consecutive
35,Consecutive
16,Consecutive
58,Consecutive
55,Consecutive
39,Consecutive
13,Consecutive
32,Consecutive
34,Consecutive
49,Consecutive
34,Consecutive
40,Consecutive
71,Consecutive
27,Consecutive
55,Consecutive
14,Consecutive
27,Consecutive
16,Consecutive
23,Consecutive
64,Consecutive
32,Consecutive
60,Consecutive
54,Consecutive
35,Consecutive
69,Consecutive
20,Consecutive
39,Consecutive
59,Consecutive
28,Consecutive
43,Consecutive
51,Consecutive
27,Consecutive
26,Consecutive
30,Consecutive
69,Consecutive
54,Consecutive
46,Consecutive
47,Consecutive
58,Consecutive
99,Consecutive
30,Consecutive
38,Consecutive
95,Consecutive
43,Consecutive
64,Consecutive
100,Consecutive
91,Consecutive
59,Consecutive
14,Consecutive
33,Consecutive
110,Consecutive
42,Consecutive
91,Consecutive
99,Consecutive
82,Consecutive
55,Consecutive
66,Consecutive
55,Consecutive
62,Consecutive
57,Consecutive
33,Consecutive
73,Consecutive
21,Consecutive
36,Consecutive
56,Consecutive
21,Consecutive
45,Consecutive
14,Consecutive
50,Consecutive
52,Consecutive
39,Consecutive
52,Consecutive
43,Consecutive
68,Consecutive
41,Consecutive
42,Consecutive
40,Consecutive
40,Consecutive
47,Consecutive
23,Consecutive
9,Consecutive
35,Consecutive
36,Consecutive
56,Consecutive
36,Consecutive
41,Consecutive
40,Consecutive
36,Consecutive
27,Consecutive
59,Consecutive
93,Consecutive
25,Consecutive
17,Consecutive
60,Consecutive
41,Consecutive
37,Consecutive
15,Consecutive
25,Consecutive
63,Consecutive
15,Consecutive
60,Consecutive
62,Consecutive
26,Consecutive
72,Consecutive
8,Consecutive
35,Consecutive
70,Consecutive
55,Consecutive
46,Consecutive
49,Consecutive
49,Consecutive
35,Consecutive
31,Consecutive
48,Consecutive
34,Consecutive
35,Consecutive
71,Consecutive
103,Consecutive
105,Consecutive
105,Consecutive
31,Consecutive
105,Consecutive
11,Consecutive
107,Consecutive
37,Consecutive
27,Consecutive
107,Consecutive
103,Consecutive
68,Consecutive
18,Consecutive
43,Consecutive
59,Consecutive
42,Consecutive
51,Consecutive
32,Consecutive
60,Consecutive
58,Consecutive
42,Consecutive
46,Consecutive
35,Consecutive
40,Consecutive
41,Consecutive
30,Consecutive
50,Consecutive
20,Consecutive
10,Consecutive
27,Consecutive
43,Consecutive
46,Consecutive
33,Consecutive
52,Consecutive
17,Consecutive
23,Consecutive
24,Consecutive
20,Consecutive
842,Consecutive
29,Consecutive
52,Consecutive
54,Consecutive
44,Consecutive
28,Consecutive
49,Consecutive
37,Consecutive
79,Consecutive
36,Consecutive
71,Consecutive
40,Consecutive
27,Consecutive
47,Consecutive
23,Consecutive
67,Consecutive
28,Consecutive
48,Consecutive
28,Consecutive
48,Consecutive
39,Consecutive
37,Consecutive
28,Consecutive
30,Consecutive
30,Consecutive
39,Consecutive
29,Consecutive
67,Consecutive
24,Consecutive
73,Consecutive
27,Consecutive
26,Consecutive
24,Consecutive
33,Consecutive
47,Consecutive
60,Consecutive
1168,Consecutive
32,Consecutive
41,Consecutive
83,Consecutive
51,Consecutive
34,Consecutive
221,Consecutive
32,Consecutive
34,Consecutive
59,Consecutive
47,Consecutive
26,Consecutive
37,Consecutive
25,Consecutive
41,Consecutive
55,Consecutive
44,Consecutive
27,Consecutive
13,Consecutive
45,Consecutive
30,Consecutive
26,Consecutive
27,Consecutive
59,Consecutive
42,Consecutive
46,Consecutive
43,Consecutive
53,Consecutive
51,Consecutive
31,Consecutive
33,Consecutive
29,Consecutive
26,Consecutive
14,Consecutive
41,Consecutive
99,Consecutive
60,Consecutive
66,Consecutive
47,Consecutive
40,Consecutive
