ExonType	WEFRange	Junction	OccurenceRange	OccureneceTotal	OccureneceFreq	cumulativeCount	cumulativeFreq
cons_alt	0_0.25	HH	0.101_0.2	9	0.045	13	0.066
cons_alt	0_0.25	HH	0.201_0.3	17	0.086	30	0.152
cons_alt	0_0.25	HH	0.301_0.4	32	0.162	62	0.313
cons_alt	0_0.25	HH	0.401_0.5	12	0.061	74	0.374
cons_alt	0_0.25	HH	0.501_0.6	2	0.01	76	0.384
cons_alt	0_0.25	HH	0.601_0.7	25	0.126	101	0.51
cons_alt	0_0.25	HH	0.701_0.8	7	0.035	108	0.545
cons_alt	0_0.25	HH	0.801_0.9	2	0.01	110	0.556
cons_alt	0_0.25	HH	0.901_1.0	88	0.444	198	1.0
cons_alt	0.25_0.5	CC	0_0.1	12	0.009	12	0.009
cons_alt	0.25_0.5	CC	0.101_0.2	84	0.066	96	0.076
cons_alt	0.25_0.5	CC	0.201_0.3	91	0.072	187	0.148
cons_alt	0.25_0.5	CC	0.301_0.4	151	0.119	338	0.267
cons_alt	0.25_0.5	CC	0.401_0.5	85	0.067	423	0.334
cons_alt	0.25_0.5	CC	0.501_0.6	46	0.036	469	0.37
cons_alt	0.25_0.5	CC	0.601_0.7	106	0.084	575	0.454
cons_alt	0.25_0.5	CC	0.701_0.8	74	0.058	649	0.512
cons_alt	0.25_0.5	CC	0.801_0.9	31	0.024	680	0.537
cons_alt	0.25_0.5	CC	0.901_1.0	587	0.463	1267	1.0
cons_alt	0.25_0.5	EE	0_0.1	19	0.068	19	0.068
cons_alt	0.25_0.5	EE	0.101_0.2	48	0.171	67	0.239
cons_alt	0.25_0.5	EE	0.201_0.3	36	0.129	103	0.368
cons_alt	0.25_0.5	EE	0.301_0.4	63	0.225	166	0.593
cons_alt	0.25_0.5	EE	0.401_0.5	36	0.129	202	0.721
cons_alt	0.25_0.5	EE	0.501_0.6	10	0.036	212	0.757
cons_alt	0.25_0.5	EE	0.601_0.7	19	0.068	231	0.825
cons_alt	0.25_0.5	EE	0.701_0.8	11	0.039	242	0.864
cons_alt	0.25_0.5	EE	0.801_0.9	1	0.004	243	0.868
cons_alt	0.25_0.5	EE	0.901_1.0	37	0.132	280	1.0
cons_alt	0.25_0.5	HH	0_0.1	18	0.025	18	0.025
cons_alt	0.25_0.5	HH	0.101_0.2	58	0.079	76	0.104
cons_alt	0.25_0.5	HH	0.201_0.3	59	0.081	135	0.184
cons_alt	0.25_0.5	HH	0.301_0.4	108	0.148	243	0.332
cons_alt	0.25_0.5	HH	0.401_0.5	71	0.097	314	0.429
cons_alt	0.25_0.5	HH	0.501_0.6	28	0.038	342	0.467
cons_alt	0.25_0.5	HH	0.601_0.7	66	0.09	408	0.557
cons_alt	0.25_0.5	HH	0.701_0.8	62	0.085	470	0.642
cons_alt	0.25_0.5	HH	0.801_0.9	22	0.03	492	0.672
cons_alt	0.25_0.5	HH	0.901_1.0	240	0.328	732	1.0
cons_alt	0.75_1.01	CC	0_0.1	250	0.052	250	0.052
cons_alt	0.75_1.01	CC	0.101_0.2	541	0.113	791	0.165
cons_alt	0.75_1.01	CC	0.201_0.3	525	0.109	1316	0.274
cons_alt	0.75_1.01	CC	0.301_0.4	407	0.085	1723	0.359
cons_alt	0.75_1.01	CC	0.401_0.5	462	0.096	2185	0.455
cons_alt	0.75_1.01	CC	0.501_0.6	274	0.057	2459	0.513
cons_alt	0.75_1.01	CC	0.601_0.7	236	0.049	2695	0.562
cons_alt	0.75_1.01	CC	0.701_0.8	410	0.085	3105	0.647
cons_alt	0.75_1.01	CC	0.801_0.9	323	0.067	3428	0.714
cons_alt	0.75_1.01	CC	0.901_1.0	1370	0.286	4798	1.0
cons_alt	0.75_1.01	EE	0_0.1	225	0.169	225	0.169
cons_alt	0.75_1.01	EE	0.101_0.2	383	0.288	608	0.456
cons_alt	0.75_1.01	EE	0.201_0.3	205	0.154	813	0.61
cons_alt	0.75_1.01	EE	0.301_0.4	120	0.09	933	0.7
cons_alt	0.75_1.01	EE	0.401_0.5	128	0.096	1061	0.797
cons_alt	0.75_1.01	EE	0.501_0.6	61	0.046	1122	0.842
cons_alt	0.75_1.01	EE	0.601_0.7	42	0.032	1164	0.874
cons_alt	0.75_1.01	EE	0.701_0.8	68	0.051	1232	0.925
cons_alt	0.75_1.01	EE	0.801_0.9	38	0.029	1270	0.953
cons_alt	0.75_1.01	EE	0.901_1.0	62	0.047	1332	1.0
cons_alt	0.75_1.01	HH	0_0.1	268	0.079	268	0.079
cons_alt	0.75_1.01	HH	0.101_0.2	483	0.143	751	0.222
cons_alt	0.75_1.01	HH	0.201_0.3	399	0.118	1150	0.34
cons_alt	0.75_1.01	HH	0.301_0.4	308	0.091	1458	0.431
cons_alt	0.75_1.01	HH	0.401_0.5	353	0.104	1811	0.536
cons_alt	0.75_1.01	HH	0.501_0.6	177	0.052	1988	0.588
cons_alt	0.75_1.01	HH	0.601_0.7	193	0.057	2181	0.645
cons_alt	0.75_1.01	HH	0.701_0.8	296	0.088	2477	0.733
cons_alt	0.75_1.01	HH	0.801_0.9	200	0.059	2677	0.792
cons_alt	0.75_1.01	HH	0.901_1.0	702	0.208	3379	1.0
cons_alt	0.5_0.75	CC	0_0.1	53	0.017	53	0.017
cons_alt	0.5_0.75	CC	0.101_0.2	267	0.087	320	0.104
cons_alt	0.5_0.75	CC	0.201_0.3	191	0.062	511	0.166
cons_alt	0.5_0.75	CC	0.301_0.4	435	0.142	946	0.308
cons_alt	0.5_0.75	CC	0.401_0.5	191	0.062	1137	0.37
cons_alt	0.5_0.75	CC	0.501_0.6	106	0.035	1243	0.405
cons_alt	0.5_0.75	CC	0.601_0.7	305	0.099	1548	0.504
cons_alt	0.5_0.75	CC	0.701_0.8	202	0.066	1750	0.57
cons_alt	0.5_0.75	CC	0.801_0.9	131	0.043	1881	0.613
cons_alt	0.5_0.75	CC	0.901_1.0	1189	0.387	3070	1.0
