Position_affected,Total,Freq
0.17300000000000001,319,0.116
0.17400000000000002,319,0.116
0.17500000000000002,319,0.116
0.176,319,0.116
0.177,319,0.116
0.178,319,0.116
0.179,319,0.116
0.18,336,0.122
0.181,336,0.122
0.182,336,0.122
0.183,336,0.122
0.184,336,0.122
0.185,336,0.122
0.186,336,0.122
0.187,336,0.122
0.188,336,0.122
0.189,336,0.122
0.19,355,0.129
0.191,355,0.129
0.192,355,0.129
0.193,355,0.129
0.194,355,0.129
0.195,355,0.129
0.196,355,0.129
0.197,355,0.129
0.198,355,0.129
0.199,355,0.129
0.2,380,0.138
0.201,380,0.138
0.202,380,0.138
0.203,380,0.138
0.20400000000000001,380,0.138
0.20500000000000002,380,0.138
0.20600000000000002,380,0.138
0.20700000000000002,380,0.138
0.20800000000000002,380,0.138
0.209,380,0.138
0.21,402,0.146
0.211,402,0.146
0.212,402,0.146
0.213,402,0.146
0.214,402,0.146
0.215,402,0.146
0.216,402,0.146
0.217,402,0.146
0.218,402,0.146
0.219,402,0.146
0.22,421,0.153
0.221,421,0.153
0.222,421,0.153
0.223,421,0.153
0.224,421,0.153
0.225,421,0.153
0.226,421,0.153
0.227,421,0.153
0.228,421,0.153
0.229,421,0.153
0.23,443,0.161
0.231,443,0.161
0.232,443,0.161
0.233,443,0.161
0.234,443,0.161
0.23500000000000001,443,0.161
0.23600000000000002,443,0.161
0.23700000000000002,443,0.161
0.23800000000000002,443,0.161
0.23900000000000002,443,0.161
0.24,467,0.17
0.241,467,0.17
0.242,467,0.17
0.243,467,0.17
0.244,467,0.17
0.245,467,0.17
0.246,467,0.17
0.247,467,0.17
0.248,467,0.17
0.249,467,0.17
0.25,485,0.176
0.251,485,0.176
0.252,485,0.176
0.253,485,0.176
0.254,485,0.176
0.255,485,0.176
0.256,485,0.176
0.257,485,0.176
0.258,485,0.176
0.259,485,0.176
0.26,506,0.184
0.261,506,0.184
0.262,506,0.184
0.263,506,0.184
0.264,506,0.184
0.265,506,0.184
0.266,506,0.184
0.267,506,0.184
0.268,506,0.184
0.269,506,0.184
0.27,521,0.189
0.271,521,0.189
0.272,521,0.189
0.273,521,0.189
0.274,521,0.189
0.275,521,0.189
0.276,521,0.189
0.277,521,0.189
0.278,521,0.189
0.279,521,0.189
0.28,539,0.196
0.281,539,0.196
0.28200000000000003,539,0.196
0.28300000000000003,539,0.196
0.28400000000000003,539,0.196
0.28500000000000003,539,0.196
0.28600000000000003,539,0.196
0.28700000000000003,539,0.196
0.28800000000000003,539,0.196
0.289,539,0.196
0.29,560,0.203
0.291,560,0.203
0.292,560,0.203
0.293,560,0.203
0.294,560,0.203
0.295,560,0.203
0.296,560,0.203
0.297,560,0.203
0.298,560,0.203
0.299,560,0.203
0.3,572,0.208
0.301,572,0.208
0.302,572,0.208
0.303,572,0.208
0.304,572,0.208
0.305,572,0.208
0.306,572,0.208
0.307,572,0.208
0.308,572,0.208
0.309,572,0.208
0.31,594,0.216
0.311,594,0.216
0.312,594,0.216
0.313,594,0.216
0.314,594,0.216
0.315,594,0.216
0.316,594,0.216
0.317,594,0.216
0.318,594,0.216
0.319,594,0.216
0.32,616,0.224
0.321,616,0.224
0.322,616,0.224
0.323,616,0.224
0.324,616,0.224
0.325,616,0.224
0.326,616,0.224
0.327,616,0.224
0.328,616,0.224
0.329,616,0.224
0.33,633,0.23
0.331,633,0.23
0.332,633,0.23
0.333,633,0.23
0.334,633,0.23
0.335,633,0.23
0.336,633,0.23
0.337,633,0.23
0.338,633,0.23
0.339,633,0.23
0.34,650,0.236
0.341,650,0.236
0.342,650,0.236
0.343,650,0.236
0.34400000000000003,650,0.236
0.34500000000000003,650,0.236
0.34600000000000003,650,0.236
0.34700000000000003,650,0.236
0.34800000000000003,650,0.236
0.34900000000000003,650,0.236
0.35000000000000003,668,0.243
0.35100000000000003,668,0.243
0.352,668,0.243
0.353,668,0.243
0.354,668,0.243
0.355,668,0.243
0.356,668,0.243
0.357,668,0.243
0.358,668,0.243
0.359,668,0.243
0.36,697,0.253
0.361,697,0.253
0.362,697,0.253
0.363,697,0.253
0.364,697,0.253
0.365,697,0.253
0.366,697,0.253
0.367,697,0.253
0.368,697,0.253
0.369,697,0.253
0.37,718,0.261
0.371,718,0.261
0.372,718,0.261
0.373,718,0.261
0.374,718,0.261
0.375,718,0.261
0.376,718,0.261
0.377,718,0.261
0.378,718,0.261
0.379,718,0.261
0.38,733,0.266
0.381,733,0.266
0.382,733,0.266
0.383,733,0.266
0.384,733,0.266
0.385,733,0.266
0.386,733,0.266
0.387,733,0.266
0.388,733,0.266
0.389,733,0.266
0.39,753,0.273
0.391,753,0.273
0.392,753,0.273
0.393,753,0.273
0.394,753,0.273
0.395,753,0.273
0.396,753,0.273
0.397,753,0.273
0.398,753,0.273
0.399,753,0.273
0.4,780,0.283
0.401,780,0.283
0.402,780,0.283
0.403,780,0.283
0.404,780,0.283
0.405,780,0.283
0.406,780,0.283
0.40700000000000003,780,0.283
0.40800000000000003,780,0.283
0.40900000000000003,780,0.283
0.41000000000000003,797,0.289
0.41100000000000003,797,0.289
0.41200000000000003,797,0.289
0.41300000000000003,797,0.289
0.41400000000000003,797,0.289
0.41500000000000004,797,0.289
0.41600000000000004,797,0.289
0.417,797,0.289
0.418,797,0.289
0.419,797,0.289
0.42,817,0.297
0.421,817,0.297
0.422,817,0.297
0.423,817,0.297
0.424,817,0.297
0.425,817,0.297
0.426,817,0.297
0.427,817,0.297
0.428,817,0.297
0.429,817,0.297
0.43,838,0.304
0.431,838,0.304
0.432,838,0.304
0.433,838,0.304
0.434,838,0.304
0.435,838,0.304
0.436,838,0.304
0.437,838,0.304
0.438,838,0.304
0.439,838,0.304
0.44,852,0.309
0.441,852,0.309
0.442,852,0.309
0.443,852,0.309
0.444,852,0.309
0.445,852,0.309
0.446,852,0.309
0.447,852,0.309
0.448,852,0.309
0.449,852,0.309
0.45,868,0.315
0.451,868,0.315
0.452,868,0.315
0.453,868,0.315
0.454,868,0.315
0.455,868,0.315
0.456,868,0.315
0.457,868,0.315
0.458,868,0.315
0.459,868,0.315
0.46,885,0.321
0.461,885,0.321
0.462,885,0.321
0.463,885,0.321
0.464,885,0.321
0.465,885,0.321
0.466,885,0.321
0.467,885,0.321
0.468,885,0.321
0.46900000000000003,885,0.321
0.47000000000000003,902,0.328
0.47100000000000003,902,0.328
0.47200000000000003,902,0.328
0.47300000000000003,902,0.328
0.47400000000000003,902,0.328
0.47500000000000003,902,0.328
0.47600000000000003,902,0.328
0.47700000000000004,902,0.328
0.47800000000000004,902,0.328
0.47900000000000004,902,0.328
0.48,917,0.333
0.481,917,0.333
0.482,917,0.333
0.483,917,0.333
0.484,917,0.333
0.485,917,0.333
0.486,917,0.333
0.487,917,0.333
0.488,917,0.333
0.489,917,0.333
0.49,929,0.337
0.491,929,0.337
0.492,929,0.337
0.493,929,0.337
0.494,929,0.337
0.495,929,0.337
0.496,929,0.337
0.497,929,0.337
0.498,929,0.337
0.499,929,0.337
0.5,938,0.341
0.501,938,0.341
0.502,938,0.341
0.503,938,0.341
0.504,938,0.341
0.505,938,0.341
0.506,938,0.341
0.507,938,0.341
0.508,938,0.341
0.509,938,0.341
0.51,951,0.345
0.511,951,0.345
0.512,951,0.345
0.513,951,0.345
0.514,951,0.345
0.515,951,0.345
0.516,951,0.345
0.517,951,0.345
0.518,951,0.345
0.519,951,0.345
0.52,968,0.351
0.521,968,0.351
0.522,968,0.351
0.523,968,0.351
0.524,968,0.351
0.525,968,0.351
0.526,968,0.351
0.527,968,0.351
0.528,968,0.351
0.529,968,0.351
0.53,981,0.356
0.531,981,0.356
0.532,981,0.356
0.533,981,0.356
0.534,981,0.356
0.535,981,0.356
0.536,981,0.356
0.537,981,0.356
0.538,981,0.356
0.539,981,0.356
0.54,993,0.361
0.541,993,0.361
0.542,993,0.361
0.543,993,0.361
0.544,993,0.361
0.545,993,0.361
0.546,993,0.361
0.547,993,0.361
0.548,993,0.361
0.549,993,0.361
0.55,1009,0.366
0.551,1009,0.366
0.552,1009,0.366
0.553,1009,0.366
0.554,1009,0.366
0.555,1009,0.366
0.556,1009,0.366
0.557,1009,0.366
0.558,1009,0.366
0.559,1009,0.366
0.56,1027,0.373
0.561,1027,0.373
0.562,1027,0.373
0.5630000000000001,1027,0.373
0.5640000000000001,1027,0.373
0.5650000000000001,1027,0.373
0.5660000000000001,1027,0.373
0.5670000000000001,1027,0.373
0.5680000000000001,1027,0.373
0.5690000000000001,1027,0.373
0.5700000000000001,1040,0.378
0.5710000000000001,1040,0.378
0.5720000000000001,1040,0.378
0.5730000000000001,1040,0.378
0.5740000000000001,1040,0.378
0.5750000000000001,1040,0.378
0.5760000000000001,1040,0.378
0.577,1040,0.378
0.578,1040,0.378
0.579,1040,0.378
0.58,1054,0.383
0.581,1054,0.383
0.582,1054,0.383
0.583,1054,0.383
0.584,1054,0.383
0.585,1054,0.383
0.586,1054,0.383
0.587,1054,0.383
0.588,1054,0.383
0.589,1054,0.383
0.59,1065,0.387
0.591,1065,0.387
0.592,1065,0.387
0.593,1065,0.387
0.594,1065,0.387
0.595,1065,0.387
0.596,1065,0.387
0.597,1065,0.387
0.598,1065,0.387
0.599,1065,0.387
0.6,1086,0.394
0.601,1086,0.394
0.602,1086,0.394
0.603,1086,0.394
0.604,1086,0.394
0.605,1086,0.394
0.606,1086,0.394
0.607,1086,0.394
0.608,1086,0.394
0.609,1086,0.394
0.61,1102,0.4
0.611,1102,0.4
0.612,1102,0.4
0.613,1102,0.4
0.614,1102,0.4
0.615,1102,0.4
0.616,1102,0.4
0.617,1102,0.4
0.618,1102,0.4
0.619,1102,0.4
0.62,1111,0.403
0.621,1111,0.403
0.622,1111,0.403
0.623,1111,0.403
0.624,1111,0.403
0.625,1111,0.403
0.626,1111,0.403
0.627,1111,0.403
0.628,1111,0.403
0.629,1111,0.403
0.63,1128,0.41
0.631,1128,0.41
0.632,1128,0.41
0.633,1128,0.41
0.634,1128,0.41
0.635,1128,0.41
0.636,1128,0.41
0.637,1128,0.41
0.638,1128,0.41
0.639,1128,0.41
0.64,1149,0.417
0.641,1149,0.417
0.642,1149,0.417
0.643,1149,0.417
0.644,1149,0.417
0.645,1149,0.417
0.646,1149,0.417
0.647,1149,0.417
0.648,1149,0.417
0.649,1149,0.417
0.65,1164,0.423
0.651,1164,0.423
0.652,1164,0.423
0.653,1164,0.423
0.654,1164,0.423
0.655,1164,0.423
0.656,1164,0.423
0.657,1164,0.423
0.658,1164,0.423
0.659,1164,0.423
0.66,1173,0.426
0.661,1173,0.426
0.662,1173,0.426
0.663,1173,0.426
0.664,1173,0.426
0.665,1173,0.426
0.666,1173,0.426
0.667,1173,0.426
0.668,1173,0.426
0.669,1173,0.426
0.67,1191,0.432
0.671,1191,0.432
0.672,1191,0.432
0.673,1191,0.432
0.674,1191,0.432
0.675,1191,0.432
0.676,1191,0.432
0.677,1191,0.432
0.678,1191,0.432
0.679,1191,0.432
0.68,1204,0.437
0.681,1204,0.437
0.682,1204,0.437
0.683,1204,0.437
0.684,1204,0.437
0.685,1204,0.437
0.686,1204,0.437
0.687,1204,0.437
0.6880000000000001,1204,0.437
0.6890000000000001,1204,0.437
0.6900000000000001,1215,0.441
0.6910000000000001,1215,0.441
0.6920000000000001,1215,0.441
0.6930000000000001,1215,0.441
0.6940000000000001,1215,0.441
0.6950000000000001,1215,0.441
0.6960000000000001,1215,0.441
0.6970000000000001,1215,0.441
0.6980000000000001,1215,0.441
0.6990000000000001,1215,0.441
0.7000000000000001,1225,0.445
0.7010000000000001,1225,0.445
0.7020000000000001,1225,0.445
0.7030000000000001,1225,0.445
0.704,1225,0.445
0.705,1225,0.445
0.706,1225,0.445
0.707,1225,0.445
0.708,1225,0.445
0.709,1225,0.445
0.71,1249,0.454
0.711,1249,0.454
0.712,1249,0.454
0.713,1249,0.454
0.714,1249,0.454
0.715,1249,0.454
0.716,1249,0.454
0.717,1249,0.454
0.718,1249,0.454
0.719,1249,0.454
0.72,1258,0.457
0.721,1258,0.457
0.722,1258,0.457
0.723,1258,0.457
0.724,1258,0.457
0.725,1258,0.457
0.726,1258,0.457
0.727,1258,0.457
0.728,1258,0.457
0.729,1258,0.457
0.73,1269,0.461
0.731,1269,0.461
0.732,1269,0.461
0.733,1269,0.461
0.734,1269,0.461
0.735,1269,0.461
0.736,1269,0.461
0.737,1269,0.461
0.738,1269,0.461
0.739,1269,0.461
0.74,1294,0.47
0.741,1294,0.47
0.742,1294,0.47
0.743,1294,0.47
0.744,1294,0.47
0.745,1294,0.47
0.746,1294,0.47
0.747,1294,0.47
0.748,1294,0.47
0.749,1294,0.47
0.75,1309,0.475
0.751,1309,0.475
0.752,1309,0.475
0.753,1309,0.475
0.754,1309,0.475
0.755,1309,0.475
0.756,1309,0.475
0.757,1309,0.475
0.758,1309,0.475
0.759,1309,0.475
0.76,1319,0.479
0.761,1319,0.479
0.762,1319,0.479
0.763,1319,0.479
0.764,1319,0.479
0.765,1319,0.479
0.766,1319,0.479
0.767,1319,0.479
0.768,1319,0.479
0.769,1319,0.479
0.77,1338,0.486
0.771,1338,0.486
0.772,1338,0.486
0.773,1338,0.486
0.774,1338,0.486
0.775,1338,0.486
0.776,1338,0.486
0.777,1338,0.486
0.778,1338,0.486
0.779,1338,0.486
0.78,1354,0.492
0.781,1354,0.492
0.782,1354,0.492
0.783,1354,0.492
0.784,1354,0.492
0.785,1354,0.492
0.786,1354,0.492
0.787,1354,0.492
0.788,1354,0.492
0.789,1354,0.492
0.79,1374,0.499
0.791,1374,0.499
0.792,1374,0.499
0.793,1374,0.499
0.794,1374,0.499
0.795,1374,0.499
0.796,1374,0.499
0.797,1374,0.499
0.798,1374,0.499
0.799,1374,0.499
0.8,1396,0.507
0.801,1396,0.507
0.802,1396,0.507
0.803,1396,0.507
0.804,1396,0.507
0.805,1396,0.507
0.806,1396,0.507
0.807,1396,0.507
0.808,1396,0.507
0.809,1396,0.507
0.81,1411,0.512
0.811,1411,0.512
0.812,1411,0.512
0.8130000000000001,1411,0.512
0.8140000000000001,1411,0.512
0.8150000000000001,1411,0.512
0.8160000000000001,1411,0.512
0.8170000000000001,1411,0.512
0.8180000000000001,1411,0.512
0.8190000000000001,1411,0.512
0.8200000000000001,1427,0.518
0.8210000000000001,1427,0.518
0.8220000000000001,1427,0.518
0.8230000000000001,1427,0.518
0.8240000000000001,1427,0.518
0.8250000000000001,1427,0.518
0.8260000000000001,1427,0.518
0.8270000000000001,1427,0.518
0.8280000000000001,1427,0.518
0.8290000000000001,1427,0.518
0.8300000000000001,1445,0.525
0.8310000000000001,1445,0.525
0.8320000000000001,1445,0.525
0.833,1445,0.525
0.834,1445,0.525
0.835,1445,0.525
0.836,1445,0.525
0.837,1445,0.525
0.838,1445,0.525
0.839,1445,0.525
0.84,1462,0.531
0.841,1462,0.531
0.842,1462,0.531
0.843,1462,0.531
0.844,1462,0.531
0.845,1462,0.531
0.846,1462,0.531
0.847,1462,0.531
0.848,1462,0.531
0.849,1462,0.531
0.85,1475,0.536
0.851,1475,0.536
0.852,1475,0.536
0.853,1475,0.536
0.854,1475,0.536
0.855,1475,0.536
0.856,1475,0.536
0.857,1475,0.536
0.858,1475,0.536
0.859,1475,0.536
0.86,1506,0.547
0.861,1506,0.547
0.862,1506,0.547
0.863,1506,0.547
0.864,1506,0.547
0.865,1506,0.547
0.866,1506,0.547
0.867,1506,0.547
0.868,1506,0.547
0.869,1506,0.547
0.87,1527,0.554
0.871,1527,0.554
0.872,1527,0.554
0.873,1527,0.554
0.874,1527,0.554
0.875,1527,0.554
0.876,1527,0.554
0.877,1527,0.554
0.878,1527,0.554
0.879,1527,0.554
0.88,1537,0.558
0.881,1537,0.558
0.882,1537,0.558
0.883,1537,0.558
0.884,1537,0.558
0.885,1537,0.558
0.886,1537,0.558
0.887,1537,0.558
0.888,1537,0.558
0.889,1537,0.558
0.89,1553,0.564
0.891,1553,0.564
0.892,1553,0.564
0.893,1553,0.564
0.894,1553,0.564
0.895,1553,0.564
0.896,1553,0.564
0.897,1553,0.564
0.898,1553,0.564
0.899,1553,0.564
0.9,1575,0.572
0.901,1575,0.572
0.902,1575,0.572
0.903,1575,0.572
0.904,1575,0.572
0.905,1575,0.572
0.906,1575,0.572
0.907,1575,0.572
0.908,1575,0.572
0.909,1575,0.572
0.91,1591,0.578
0.911,1591,0.578
0.912,1591,0.578
0.913,1591,0.578
0.914,1591,0.578
0.915,1591,0.578
0.916,1591,0.578
0.917,1591,0.578
0.918,1591,0.578
0.919,1591,0.578
0.92,1609,0.584
0.921,1609,0.584
0.922,1609,0.584
0.923,1609,0.584
0.924,1609,0.584
0.925,1609,0.584
0.926,1609,0.584
0.927,1609,0.584
0.928,1609,0.584
0.929,1609,0.584
0.93,1622,0.589
0.931,1622,0.589
0.932,1622,0.589
0.933,1622,0.589
0.934,1622,0.589
0.935,1622,0.589
0.936,1622,0.589
0.937,1622,0.589
0.9380000000000001,1622,0.589
0.9390000000000001,1622,0.589
0.9400000000000001,1644,0.597
0.9410000000000001,1644,0.597
0.9420000000000001,1644,0.597
0.9430000000000001,1644,0.597
0.9440000000000001,1644,0.597
0.9450000000000001,1644,0.597
0.9460000000000001,1644,0.597
0.9470000000000001,1644,0.597
0.9480000000000001,1644,0.597
0.9490000000000001,1644,0.597
0.9500000000000001,1669,0.606
0.9510000000000001,1669,0.606
0.9520000000000001,1669,0.606
0.9530000000000001,1669,0.606
0.9540000000000001,1669,0.606
0.9550000000000001,1669,0.606
0.9560000000000001,1669,0.606
0.9570000000000001,1669,0.606
0.9580000000000001,1669,0.606
0.9590000000000001,1669,0.606
0.96,1700,0.617
0.961,1700,0.617
0.962,1700,0.617
0.963,1700,0.617
0.964,1700,0.617
0.965,1700,0.617
0.966,1700,0.617
0.967,1700,0.617
0.968,1700,0.617
0.969,1700,0.617
0.97,1744,0.633
0.971,1744,0.633
0.972,1744,0.633
0.973,1744,0.633
0.974,1744,0.633
0.975,1744,0.633
0.976,1744,0.633
0.977,1744,0.633
0.978,1744,0.633
0.979,1744,0.633
0.98,1776,0.645
0.981,1776,0.645
0.982,1776,0.645
0.983,1776,0.645
0.984,1776,0.645
0.985,1776,0.645
0.986,1776,0.645
0.987,1776,0.645
0.988,1776,0.645
0.989,1776,0.645
0.99,1814,0.659
0.991,1814,0.659
0.992,1814,0.659
0.993,1814,0.659
0.994,1814,0.659
0.995,1814,0.659
0.996,1814,0.659
0.997,1814,0.659
0.998,1814,0.659
0.999,1814,0.659
1.0,2754,1.0
